0.025,0.05,0.25,0.75,0.95,0.975,estimate,stat,method,data_seed,boot_seed,n_l3,n_l2,n_l1,rand_eff_dgp,replication_id
-0.0010712374375267696,-0.0010712374375267696,0.04852700203879893,0.15132106642556656,0.28489248432288083,0.28489248432288083,0.10254894216307484,mu,cases-percentile-boot,5733221785059196228,1417327723,50,4,8,norm,3
0.44151722401603977,0.44151722401603977,0.5160758441807675,0.6213533292348586,0.6754522183328425,0.6754522183328425,0.5042477333931478,sd_l3,cases-percentile-boot,5733221785059196228,1417327723,50,4,8,norm,3
0.4805411406563952,0.4805411406563952,0.49782612333264364,0.5631527704739588,0.5805312398988605,0.5805312398988605,0.5704078606761003,sd_l2,cases-percentile-boot,5733221785059196228,1417327723,50,4,8,norm,3
-0.0010712374375267696,-0.0010712374375267696,0.007647482462895204,0.14562271954900974,0.2528776439894631,0.2528776439894631,0.10254894216307484,mu,cases-double-boot,5733221785059196228,1417327723,50,4,8,norm,3
0.44151722401603977,0.44151722401603977,0.44151722401603977,0.45209464304138286,0.5254466900773413,0.5254466900773413,0.5042477333931478,sd_l3,cases-double-boot,5733221785059196228,1417327723,50,4,8,norm,3
0.5710917353818986,0.5710917353818986,0.5793237298939272,0.5805312398988605,0.5805312398988605,0.5805312398988605,0.5704078606761003,sd_l2,cases-double-boot,5733221785059196228,1417327723,50,4,8,norm,3
-0.8111282021950303,-0.6631990152501035,-0.31355898068662,0.08709396485398681,0.43673406552168514,0.584663621682928,-0.1132325329278645,mu,likelihood-profile,15401095258408993931,76872120,5,4,8,t,0
0.21545778349326394,0.27783586455425413,0.4437838784068504,0.763983060195259,1.1818372725156006,1.3845019597723873,0.6654536118104682,sd_l3,likelihood-profile,15401095258408993931,76872120,5,4,8,t,0
0.3570023574290056,0.3807433242660615,0.46448501304815376,0.6202959012955548,0.7776353634416315,0.8406214823471774,0.5352697177069201,sd_l2,likelihood-profile,15401095258408993931,76872120,5,4,8,t,0
-0.7271922237184855,-0.7271922237184855,-0.31039676761348833,0.2867218469136822,0.5640732154448541,0.5640732154448541,-0.1132325329278645,mu,parametric-percentile-boot,15401095258408993931,76872120,5,4,8,t,0
0.0,0.0,0.19839153911361562,0.7634234242173181,1.0999514943832513,1.0999514943832513,0.6654536118104682,sd_l3,parametric-percentile-boot,15401095258408993931,76872120,5,4,8,t,0
0.38298502238472093,0.38298502238472093,0.48738443099566264,0.6134051529321602,0.7035392555912795,0.7035392555912795,0.5352697177069201,sd_l2,parametric-percentile-boot,15401095258408993931,76872120,5,4,8,t,0
-0.4524759583758399,-0.4524759583758399,-0.35244443056551855,0.4056226786716268,0.4851008683740211,0.4851008683740211,-0.1132325329278645,mu,cases-percentile-boot,15401095258408993931,76872120,5,4,8,t,0
0.0,0.0,0.060348520868205906,0.8670767359539755,0.9426304519642015,0.9426304519642015,0.6654536118104682,sd_l3,cases-percentile-boot,15401095258408993931,76872120,5,4,8,t,0
0.2016886960870048,0.2016886960870048,0.37983806056024416,0.561229037872054,0.5833751388954812,0.5833751388954812,0.5352697177069201,sd_l2,cases-percentile-boot,15401095258408993931,76872120,5,4,8,t,0
-0.4524759583758399,-0.4524759583758399,-0.43307968548846004,0.4851008683740211,0.4851008683740211,0.4851008683740211,-0.1132325329278645,mu,cases-double-boot,15401095258408993931,76872120,5,4,8,t,0
0.0,0.0,0.02633390001521712,0.9426304519642015,0.9426304519642015,0.9426304519642015,0.6654536118104682,sd_l3,cases-double-boot,15401095258408993931,76872120,5,4,8,t,0
0.41452935734962604,0.41452935734962604,0.46670658753905725,0.5833751388954812,0.5833751388954812,0.5833751388954812,0.5352697177069201,sd_l2,cases-double-boot,15401095258408993931,76872120,5,4,8,t,0
-0.753039910865388,-0.5982401250415612,-0.2323609846658452,0.18690037369125334,0.5527795811903061,0.7075797565105071,-0.022730332599775728,mu,likelihood-profile,12128159379223468684,897947065,5,4,8,t,1
0.25235438197129006,0.30936787382853875,0.47395714768684544,0.8047215516456333,1.2401370823578288,1.4517237167855799,0.7024730617186334,sd_l3,likelihood-profile,12128159379223468684,897947065,5,4,8,t,1
0.35005256458285877,0.3741113604040605,0.45859218834390636,0.6149560873780303,0.7723921976728939,0.8353467357447757,0.5297156395748992,sd_l2,likelihood-profile,12128159379223468684,897947065,5,4,8,t,1
-0.7925328896732804,-0.7925328896732804,-0.3139869193933948,0.12206372590048664,0.5997110513108762,0.5997110513108762,-0.022730332599775728,mu,parametric-percentile-boot,12128159379223468684,897947065,5,4,8,t,1
8.131382755467506e-09,8.131382755467506e-09,0.6310341559113348,0.8559183153461823,1.0642929332886055,1.0642929332886055,0.7024730617186334,sd_l3,parametric-percentile-boot,12128159379223468684,897947065,5,4,8,t,1
0.26066268646860846,0.26066268646860846,0.37924125600604486,0.6081661009344022,0.6898370489633161,0.6898370489633161,0.5297156395748992,sd_l2,parametric-percentile-boot,12128159379223468684,897947065,5,4,8,t,1
-0.857061171015447,-0.857061171015447,-0.07680064965301991,0.2939629813204788,0.4770695661140091,0.4770695661140091,-0.022730332599775728,mu,cases-percentile-boot,12128159379223468684,897947065,5,4,8,t,1
0.0,0.0,0.16724391272263694,0.7265525270396592,1.03658398748801,1.03658398748801,0.7024730617186334,sd_l3,cases-percentile-boot,12128159379223468684,897947065,5,4,8,t,1
0.3595751265112077,0.3595751265112077,0.45530214216580617,0.5304834343330546,0.605001936489705,0.605001936489705,0.5297156395748992,sd_l2,cases-percentile-boot,12128159379223468684,897947065,5,4,8,t,1
-0.857061171015447,-0.857061171015447,-0.857061171015447,0.3659094464858019,0.4770695661140091,0.4770695661140091,-0.022730332599775728,mu,cases-double-boot,12128159379223468684,897947065,5,4,8,t,1
